onset	duration	nwb_table	crosstalk_dir	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_violation_history	HistorySection_hit_history_left	HistorySection_hit_history_right	HistorySection_side_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_hit_history_stage	state_type
1690.114021	0.1004849999999351	states																			"     state_name
id             
4   nic_prestim"
1690.214506	1.0	states																			"   state_name
id           
5       cpoke"
1691.214506	0.026499999999941792	states																			"       state_name
id               
6   wait_for_cout"
1691.241006	0.6559999999999491	states																			"        state_name
id                
7   wait_for_spoke"
1691.897006	0.0005120000000715663	states																			"   state_name
id           
8   hit_state"
1691.897518	0.1899949999999535	states																			"    state_name
id            
9   hit_state2"
1692.087513	0.003493000000162283	states																			"        state_name
id                
14  clean_up_state"
1692.091006	0.5865039999998771	states																			"                state_name
id                        
2   check_next_trial_ready"
1692.678006	4.947999999999865	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0			
1692.678006	4.947999999999865	states																			"   state_name
id           
0     state_0"
1692.678006	0.015999999999849024	states																			"          state_name
id                  
1   sending_trialnum"
1692.694006	2.3385090000001583	states																			"        state_name
id                
3   wait_for_cpoke"
1695.032515	0.10000700000000506	states																			"     state_name
id             
4   nic_prestim"
1695.132522	1.0004839999999149	states																			"   state_name
id           
5       cpoke"
1696.133006	0.14651200000002973	states																			"       state_name
id               
6   wait_for_cout"
1696.279518	0.24898899999993773	states																			"        state_name
id                
7   wait_for_spoke"
1696.528507	0.0004989999999907013	states																			"   state_name
id           
8   hit_state"
1696.529006	0.16451499999993757	states																			"    state_name
id            
9   hit_state2"
1696.693521	0.003485000000182481	states																			"        state_name
id                
14  clean_up_state"
1696.697006	0.9289999999998599	states																			"                state_name
id                        
2   check_next_trial_ready"
1697.626506	5.24350000000004	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0		1.0			l	3.0	1.0	1.0	
1697.626506	5.24350000000004	states																			"   state_name
id           
0     state_0"
1697.626506	0.016009999999823776	states																			"          state_name
id                  
1   sending_trialnum"
1697.642516	1.2249970000000303	states																			"        state_name
id                
3   wait_for_cpoke"
1698.867513	0.10049300000014227	states																			"     state_name
id             
4   nic_prestim"
1698.968006	0.8979999999999109	states																			"   state_name
id           
5       cpoke"
1699.866006	3.000500000000102	states																			"         state_name
id                 
12  nic_error_state"
1702.866506	0.003500000000030923	states																			"        state_name
id                
14  clean_up_state"
1702.870506	2.793010000000095	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
1702.870506	2.793010000000095	states																			"   state_name
id           
0     state_0"
1702.870506	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
1702.886506	0.09850000000005821	states																			"        state_name
id                
3   wait_for_cpoke"
1702.985006	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
1703.085006	1.0000159999999596	states																			"   state_name
id           
5       cpoke"
1704.085022	0.27249400000005153	states																			"       state_name
id               
6   wait_for_cout"
1704.357516	0.3169900000000325	states																			"        state_name
id                
7   wait_for_spoke"
1704.674506	0.0004999999998744897	states																			"   state_name
id           
8   hit_state"
1704.675006	0.19600000000014006	states																			"    state_name
id            
9   hit_state2"
1704.871006	0.0035060000000157743	states																			"        state_name
id                
14  clean_up_state"
1704.874512	0.7890039999999772	states																			"                state_name
id                        
2   check_next_trial_ready"
1705.664006	5.98700000000008	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
1705.664006	5.98700000000008	states																			"   state_name
id           
0     state_0"
1705.664006	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
1705.680006	2.5265059999999266	states																			"        state_name
id                
3   wait_for_cpoke"
1708.206512	0.10049400000002606	states																			"     state_name
id             
4   nic_prestim"
1708.307006	1.0005060000000867	states																			"   state_name
id           
5       cpoke"
1709.307512	0.5960009999998874	states																			"       state_name
id               
6   wait_for_cout"
1709.903513	0.9949930000000222	states																			"        state_name
id                
7   wait_for_spoke"
1710.898506	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
1710.899006	0.18899999999985084	states																			"    state_name
id            
9   hit_state2"
1711.088006	0.0035030000001370354	states																			"        state_name
id                
14  clean_up_state"
1711.091509	0.5594969999999648	states																			"                state_name
id                        
2   check_next_trial_ready"
1711.651514	4.9579990000002	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
1711.651514	4.9579990000002	states																			"   state_name
id           
0     state_0"
1711.651514	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
1711.667514	2.5499999999999545	states																			"        state_name
id                
3   wait_for_cpoke"
1714.217514	0.10049200000003111	states																			"     state_name
id             
4   nic_prestim"
1714.318006	1.0005000000001019	states																			"   state_name
id           
5       cpoke"
1715.318506	0.2055000000000291	states																			"       state_name
id               
6   wait_for_cout"
1715.524006	0.3449999999997999	states																			"        state_name
id                
7   wait_for_spoke"
1715.869006	0.0005060000000867149	states																			"   state_name
id           
8   hit_state"
1715.869512	0.182493999999906	states																			"    state_name
id            
9   hit_state2"
1716.052006	0.0035100000000056752	states																			"        state_name
id                
14  clean_up_state"
1716.055516	0.5539970000002086	states																			"                state_name
id                        
2   check_next_trial_ready"
1716.610006	7.134999999999991	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
1716.610006	7.134999999999991	states																			"   state_name
id           
0     state_0"
1716.610006	0.015999999999849024	states																			"          state_name
id                  
1   sending_trialnum"
1716.626006	3.699006000000054	states																			"        state_name
id                
3   wait_for_cpoke"
1720.325012	0.1005009999998947	states																			"     state_name
id             
4   nic_prestim"
1720.425513	1.0000010000001112	states																			"   state_name
id           
5       cpoke"
1721.425514	0.36549799999988863	states																			"       state_name
id               
6   wait_for_cout"
1721.791012	0.3909950000002027	states																			"        state_name
id                
7   wait_for_spoke"
1722.182007	0.0005149999999503052	states																			"   state_name
id           
8   hit_state"
1722.182522	0.17698999999993248	states																			"    state_name
id            
9   hit_state2"
1722.359512	0.0034940000000460714	states																			"        state_name
id                
14  clean_up_state"
1722.363006	1.3820000000000618	states																			"                state_name
id                        
2   check_next_trial_ready"
1723.745514	3.8744920000001457	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0			
1723.745514	3.8744920000001457	states																			"   state_name
id           
0     state_0"
1723.745514	0.01601099999993494	states																			"          state_name
id                  
1   sending_trialnum"
1723.761525	1.4079870000000483	states																			"        state_name
id                
3   wait_for_cpoke"
1725.169512	0.09400400000004083	states																			"     state_name
id             
4   nic_prestim"
1725.263516	0.04849600000011378	states																			"        state_name
id                
3   wait_for_cpoke"
1725.312012	0.10049399999979869	states																			"     state_name
id             
4   nic_prestim"
1725.412506	1.0	states																			"   state_name
id           
5       cpoke"
1726.412506	0.042016000000103304	states																			"       state_name
id               
6   wait_for_cout"
1726.454522	0.4029880000000503	states																			"        state_name
id                
7   wait_for_spoke"
1726.85751	0.0004959999998845888	states																			"   state_name
id           
8   hit_state"
1726.858006	0.17350699999997232	states																			"    state_name
id            
9   hit_state2"
1727.031513	0.003493000000162283	states																			"        state_name
id                
14  clean_up_state"
1727.035006	0.5850000000000364	states																			"                state_name
id                        
2   check_next_trial_ready"
1727.620506	4.60349999999994	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0		1.0			l	3.0	1.0	1.0	
1727.620506	4.60349999999994	states																			"   state_name
id           
0     state_0"
1727.620506	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
